% Output generated by QOMET v1.5.0 beta (revision N/A)
% time from_node_id from_node_x from_node_y from_node_z to_node_id to_node_x to_node_y to_node_z distance Pr SNR FER num_retr op_rate bandwidth loss_rate delay jitter
0.412000 1 0.000000 0.000000 0.000000 2 0.988800 10.000000 0.000000 10.0488 -76.3310 23.6690 0.0003 0.00 11000000.00 6115848.20 0.0000 3.3395 0.1609
0.416000 1 0.000000 0.000000 0.000000 2 0.998400 10.000000 0.000000 10.0497 -76.3333 23.6667 0.0003 0.00 11000000.00 6115843.26 0.0000 3.3395 0.1609
0.420000 1 0.000000 0.000000 0.000000 2 1.008000 10.000000 0.000000 10.0507 -76.3357 23.6643 0.0003 0.00 11000000.00 6115838.25 0.0000 3.3395 0.1609
0.424000 1 0.000000 0.000000 0.000000 2 1.017600 10.000000 0.000000 10.0516 -76.3380 23.6620 0.0003 0.00 11000000.00 6115833.19 0.0000 3.3395 0.1609
0.428000 1 0.000000 0.000000 0.000000 2 1.027200 10.000000 0.000000 10.0526 -76.3404 23.6596 0.0003 0.00 11000000.00 6115828.07 0.0000 3.3395 0.1609
0.432000 1 0.000000 0.000000 0.000000 2 1.036800 10.000000 0.000000 10.0536 -76.3427 23.6573 0.0003 0.00 11000000.00 6115822.89 0.0000 3.3395 0.1609
0.436000 1 0.000000 0.000000 0.000000 2 1.046400 10.000000 0.000000 10.0546 -76.3451 23.6549 0.0003 0.00 11000000.00 6115817.65 0.0000 3.3395 0.1609
0.440000 1 0.000000 0.000000 0.000000 2 1.056000 10.000000 0.000000 10.0556 -76.3476 23.6524 0.0003 0.00 11000000.00 6115812.35 0.0000 3.3395 0.1609
0.444000 1 0.000000 0.000000 0.000000 2 1.065600 10.000000 0.000000 10.0566 -76.3500 23.6500 0.0003 0.00 11000000.00 6115806.99 0.0000 3.3395 0.1609
0.448000 1 0.000000 0.000000 0.000000 2 1.075200 10.000000 0.000000 10.0576 -76.3525 23.6475 0.0003 0.00 11000000.00 6115801.56 0.0000 3.3395 0.1609
0.452000 1 0.000000 0.000000 0.000000 2 1.084800 10.000000 0.000000 10.0587 -76.3550 23.6450 0.0003 0.00 11000000.00 6115796.08 0.0000 3.3395 0.1609
0.456000 1 0.000000 0.000000 0.000000 2 1.094400 10.000000 0.000000 10.0597 -76.3575 23.6425 0.0003 0.00 11000000.00 6115790.54 0.0000 3.3395 0.1609
0.460000 1 0.000000 0.000000 0.000000 2 1.104000 10.000000 0.000000 10.0608 -76.3600 23.6400 0.0003 0.00 11000000.00 6115784.93 0.0000 3.3395 0.1609
0.464000 1 0.000000 0.000000 0.000000 2 1.113600 10.000000 0.000000 10.0618 -76.3626 23.6374 0.0003 0.00 11000000.00 6115779.26 0.0000 3.3395 0.1609
0.468000 1 0.000000 0.000000 0.000000 2 1.123200 10.000000 0.000000 10.0629 -76.3652 23.6348 0.0003 0.00 11000000.00 6115773.53 0.0000 3.3395 0.1609
0.472000 1 0.000000 0.000000 0.000000 2 1.132800 10.000000 0.000000 10.0640 -76.3678 23.6322 0.0003 0.00 11000000.00 6115767.74 0.0000 3.3395 0.1609
0.476000 1 0.000000 0.000000 0.000000 2 1.142400 10.000000 0.000000 10.0650 -76.3704 23.6296 0.0003 0.00 11000000.00 6115761.88 0.0000 3.3395 0.1609
0.480000 1 0.000000 0.000000 0.000000 2 1.152000 10.000000 0.000000 10.0661 -76.3730 23.6270 0.0003 0.00 11000000.00 6115755.96 0.0000 3.3395 0.1609
0.484000 1 0.000000 0.000000 0.000000 2 1.161600 10.000000 0.000000 10.0672 -76.3757 23.6243 0.0003 0.00 11000000.00 6115749.97 0.0000 3.3395 0.1609
0.488000 1 0.000000 0.000000 0.000000 2 1.171200 10.000000 0.000000 10.0684 -76.3784 23.6216 0.0003 0.00 11000000.00 6115743.92 0.0000 3.3395 0.1609
0.492000 1 0.000000 0.000000 0.000000 2 1.180800 10.000000 0.000000 10.0695 -76.3811 23.6189 0.0003 0.00 11000000.00 6115737.81 0.0000 3.3395 0.1609
0.496000 1 0.000000 0.000000 0.000000 2 1.190400 10.000000 0.000000 10.0706 -76.3838 23.6162 0.0003 0.00 11000000.00 6115731.63 0.0000 3.3395 0.1609
0.500000 1 0.000000 0.000000 0.000000 2 1.200000 10.000000 0.000000 10.0717 -76.3866 23.6134 0.0003 0.00 11000000.00 6115725.38 0.0000 3.3395 0.1609
0.504000 1 0.000000 0.000000 0.000000 2 1.209600 10.000000 0.000000 10.0729 -76.3894 23.6106 0.0003 0.00 11000000.00 6115719.07 0.0000 3.3395 0.1609
0.508000 1 0.000000 0.000000 0.000000 2 1.219200 10.000000 0.000000 10.0740 -76.3921 23.6079 0.0003 0.00 11000000.00 6115712.69 0.0000 3.3395 0.1610
0.512000 1 0.000000 0.000000 0.000000 2 1.228800 10.000000 0.000000 10.0752 -76.3950 23.6050 0.0003 0.00 11000000.00 6115706.25 0.0000 3.3395 0.1610
0.516000 1 0.000000 0.000000 0.000000 2 1.238400 10.000000 0.000000 10.0764 -76.3978 23.6022 0.0003 0.00 11000000.00 6115699.74 0.0000 3.3395 0.1610
